#{"t_start": 1743759168.5538583, "env_id": "sneaky_enemies"}
r,l,t
11.0,500,111.69262
9.0,11,111.706644
2.0,3,111.710647
9.0,10,111.72362
3.0,11,111.737618
9.0,10,111.749685
4.0,7,111.758683
11.0,500,112.325103
11.0,500,112.885185
11.0,500,113.448225
11.0,500,115.190869
9.0,10,115.203899
3.0,5,115.209898
11.0,500,115.780752
3.0,5,115.787743
2.0,3,115.791743
10.0,478,116.336705
1.0,6,116.344703
11.0,500,116.912428
8.0,10,116.925428
2.0,3,116.92943
11.0,500,118.69771
9.0,11,118.71071
11.0,500,119.288145
9.0,11,119.302145
11.0,500,119.880101
11.0,500,120.47936
11.0,500,122.222808
9.0,34,122.264812
3.0,4,122.270321
11.0,500,122.833066
3.0,5,122.839063
4.0,5,122.845067
12.0,500,123.40595
10.0,13,123.420952
3.0,5,123.427948
7.0,10,123.439949
11.0,500,124.008926
10.0,345,125.535658
1.0,3,125.540658
11.0,500,126.129765
11.0,500,126.706651
10.0,300,127.071965
8.0,14,127.089485
11.0,500,127.681175
8.0,10,127.693149
11.0,500,129.566059
11.0,500,130.155354
2.0,3,130.159352
3.0,6,130.167388
3.0,5,130.173384
9.0,14,130.189926
1.0,3,130.194926
11.0,500,130.770155
11.0,500,131.393982
7.0,10,131.407984
9.0,13,131.423981
3.0,5,131.43101
3.0,5,131.436981
2.0,3,131.442011
11.0,15,131.46199
7.0,10,131.48093
4.0,5,131.486929
11.0,500,133.262478
11.0,500,133.842753
9.0,14,133.858748
3.0,5,133.864789
9.0,14,133.882362
11.0,500,134.46182
1.0,3,134.465856
8.0,23,134.493432
3.0,9,134.504404
3.0,8,134.514404
9.0,11,134.527428
3.0,43,134.577958
11.0,500,135.159578
7.0,10,135.171583
9.0,13,135.188105
9.0,18,135.209102
7.0,10,135.222102
4.0,7,135.231127
11.0,500,136.965436
11.0,500,137.591029
11.0,500,138.179883
11.0,500,138.769562
11.0,500,140.534284
11.0,500,141.130687
3.0,5,141.136688
11.0,500,141.798406
9.0,12,141.814403
11.0,500,142.505384
11.0,500,144.372627
4.0,6,144.380597
12.0,500,144.965635
3.0,6,144.97362
11.0,500,145.618176
11.0,500,146.20918
3.0,10,146.222182
7.0,10,146.234179
3.0,6,146.242181
11.0,500,148.217768
3.0,7,148.226768
2.0,3,148.230768
9.0,14,148.248805
10.0,14,148.265804
2.0,3,148.269834
4.0,7,148.278829
10.0,187,148.502572
3.0,5,148.509598
4.0,8,148.520593
3.0,7,148.529598
11.0,500,149.11693
3.0,6,149.124931
3.0,7,149.134929
11.0,500,149.719036
2.0,3,149.724034
2.0,3,149.728035
4.0,7,149.737061
9.0,11,149.750034
2.0,3,149.755033
2.0,3,149.759036
11.0,500,151.616811
11.0,500,152.205861
11.0,500,152.799305
3.0,5,152.805305
13.0,25,152.835305
2.0,5,152.842273
3.0,6,152.84931
1.0,7,152.858275
2.0,3,152.863274
11.0,500,153.45703
3.0,5,153.464066
10.0,12,153.479097
2.0,7,153.487639
7.0,10,153.501669
2.0,7,153.51067
4.0,6,153.518641
1.0,3,153.522639
3.0,7,153.531672
3.0,7,153.540669
4.0,8,153.551642
4.0,8,153.561666
11.0,500,155.440393
7.0,10,155.460426
11.0,500,156.054158
11.0,500,156.641206
7.0,10,156.654237
2.0,3,156.658207
4.0,7,156.668207
11.0,500,157.257849
9.0,12,157.272816
11.0,500,159.231556
11.0,500,159.820889
11.0,500,160.401178
10.0,12,160.416181
11.0,500,161.007725
11.0,500,162.864898
11.0,500,163.495208
7.0,10,163.507208
11.0,500,164.080982
11.0,500,164.660381
11.0,500,166.605342
11.0,500,167.209815
9.0,10,167.222815
9.0,10,167.236814
9.0,10,167.249816
7.0,10,167.262816
11.0,500,167.851813
3.0,6,167.858813
2.0,3,167.86281
11.0,500,168.461736
9.0,10,168.475737
11.0,500,170.491702
8.0,10,170.513217
9.0,17,170.559217
9.0,11,170.582225
3.0,5,170.594224
8.0,10,170.618456
4.0,6,170.633457
3.0,4,170.641453
11.0,500,171.634705
8.0,20,171.66071
11.0,500,172.274754
3.0,4,172.279754
11.0,500,172.893919
2.0,3,172.89749
7.0,10,172.91146
8.0,13,172.93146
9.0,11,172.94646
11.0,500,175.646219
9.0,10,175.659209
11.0,500,176.233772
9.0,11,176.246771
11.0,500,176.829972
11.0,500,177.395813
3.0,5,177.402383
3.0,6,177.410384
