#{"t_start": 1743793296.7968469, "env_id": "sneaky_enemies"}
r,l,t
10.0,22,36.177345
3.0,7,36.186345
5.0,19,36.209373
11.0,34,36.250342
4.0,9,36.261342
8.0,14,36.278342
3.0,19,36.301342
5.0,15,36.319342
7.0,10,36.332342
2.0,15,36.350342
2.0,3,36.354342
10.0,47,36.411375
4.0,11,36.425369
7.0,10,36.437373
3.0,15,36.455373
7.0,10,36.467372
2.0,15,36.486345
2.0,7,36.495345
3.0,7,36.504345
11.0,26,36.536345
3.0,10,36.548345
11.0,53,36.611345
5.0,28,36.644345
3.0,7,36.653345
2.0,7,36.663345
3.0,8,36.673345
3.0,7,36.682345
4.0,10,36.694345
4.0,10,36.707345
11.0,52,36.769345
7.0,10,36.782344
7.0,10,36.794345
11.0,32,36.833128
8.0,14,36.850128
3.0,10,36.863128
7.0,14,36.880125
7.0,10,36.893156
3.0,19,36.91516
4.0,27,36.947161
7.0,10,36.959159
8.0,54,37.02315
13.0,26,37.054158
2.0,7,37.063128
3.0,19,37.086128
3.0,5,37.092128
7.0,14,37.110128
10.0,13,37.126127
3.0,4,37.131128
2.0,7,37.140127
9.0,26,37.171128
8.0,12,37.186128
2.0,11,37.200128
2.0,7,37.209128
3.0,11,37.223129
5.0,14,37.240155
2.0,7,37.249156
4.0,19,37.271155
2.0,7,37.280152
2.0,7,37.289157
8.0,14,37.306125
2.0,7,37.315158
2.0,11,37.328155
5.0,16,37.347011
4.0,10,37.360015
7.0,14,37.377004
5.0,24,37.405984
7.0,10,37.417984
8.0,14,37.435015
3.0,10,37.447016
2.0,7,38.559564
3.0,8,38.569565
3.0,11,38.586565
2.0,7,38.596565
3.0,7,38.605564
7.0,10,38.619563
7.0,10,38.633566
2.0,3,38.638566
10.0,41,38.690564
4.0,7,38.699564
8.0,10,38.713563
3.0,10,38.727564
2.0,3,38.732564
8.0,22,38.761564
8.0,14,38.778564
9.0,14,38.796567
4.0,10,38.81257
7.0,14,38.833569
11.0,188,39.062594
3.0,9,39.073596
3.0,19,39.096568
7.0,17,39.116566
8.0,14,39.133593
9.0,21,39.159569
4.0,20,39.183569
7.0,10,39.195569
2.0,7,39.204565
8.0,10,39.217566
2.0,7,39.226566
4.0,14,39.243566
2.0,3,39.248566
3.0,27,39.280566
2.0,3,39.284566
14.0,41,39.333566
3.0,19,39.356566
9.0,34,39.397566
8.0,14,39.414567
3.0,17,39.435564
5.0,13,39.450566
7.0,10,39.462563
10.0,90,39.567386
3.0,7,39.576382
3.0,7,39.585365
7.0,10,39.597342
8.0,12,39.61237
9.0,24,39.64137
2.0,19,39.664367
4.0,6,39.671365
12.0,72,39.755339
9.0,19,39.77834
2.0,7,39.788343
2.0,7,39.797343
4.0,15,39.815343
2.0,3,39.819343
7.0,10,39.832343
4.0,19,39.855343
8.0,14,39.872343
8.0,26,39.903343
13.0,121,40.04634
3.0,15,40.064339
12.0,48,40.12134
8.0,18,40.14337
8.0,18,40.164378
2.0,7,40.173365
4.0,5,40.17937
10.0,22,40.20634
7.0,18,40.228338
8.0,14,40.24534
7.0,11,40.25934
5.0,35,40.30034
3.0,11,40.31434
7.0,18,40.33634
7.0,10,40.34834
3.0,11,40.362339
12.0,25,40.392671
7.0,10,40.405671
8.0,14,40.42267
3.0,4,40.428671
10.0,47,40.484671
1.0,4,40.489671
10.0,22,40.51667
5.0,15,40.53567
3.0,11,40.548671
4.0,9,40.560671
3.0,11,40.573671
2.0,7,40.582671
7.0,14,40.599669
11.0,36,40.643698
10.0,37,40.686669
3.0,11,40.699698
2.0,7,40.708698
3.0,11,40.721698
11.0,17,40.7417
3.0,7,40.749698
2.0,11,40.763701
11.0,29,40.797698
8.0,10,40.809698
4.0,15,40.826668
2.0,7,40.835698
11.0,44,40.88667
2.0,7,40.895698
7.0,10,40.907697
3.0,11,40.920698
8.0,14,40.938407
7.0,10,40.950438
3.0,6,40.958436
8.0,26,40.988436
10.0,12,41.002436
4.0,9,41.013436
4.0,8,41.023437
9.0,15,41.043405
7.0,10,41.055404
3.0,7,42.253227
7.0,14,42.276229
8.0,14,42.29723
7.0,10,42.311227
12.0,45,42.372226
8.0,10,42.385228
9.0,10,42.398229
8.0,14,42.417228
8.0,10,42.433227
10.0,18,42.459227
3.0,15,42.477231
4.0,7,42.486229
2.0,7,42.495231
3.0,5,42.503229
4.0,7,42.512259
2.0,7,42.521259
7.0,10,42.533259
7.0,10,42.545252
4.0,23,42.573252
4.0,10,42.585252
10.0,120,42.723259
3.0,5,42.730259
9.0,24,42.75826
2.0,7,42.767232
2.0,7,42.77526
9.0,18,42.79723
2.0,7,42.806261
7.0,10,42.81826
12.0,35,42.85926
4.0,7,42.867231
9.0,43,42.917231
3.0,7,42.926259
2.0,7,42.935259
2.0,11,42.94826
2.0,11,42.961262
4.0,8,42.97126
7.0,11,42.985231
10.0,44,43.03723
2.0,3,43.04123
3.0,16,43.06123
7.0,10,43.073229
2.0,7,43.082229
4.0,8,43.092229
5.0,27,43.125233
8.0,14,43.142232
8.0,14,43.159232
3.0,6,43.167233
8.0,10,43.179232
9.0,28,43.213229
8.0,13,43.229229
3.0,11,43.242263
7.0,10,43.255265
8.0,10,43.267231
3.0,11,43.28026
3.0,15,43.298259
9.0,15,43.31723
2.0,7,43.325263
9.0,16,43.34426
2.0,11,43.358262
8.0,15,43.376261
8.0,10,43.388259
8.0,14,43.404259
12.0,23,43.432266
4.0,12,43.44626
12.0,39,43.49126
2.0,3,43.496262
2.0,3,43.500259
7.0,15,43.518259
8.0,14,43.534259
3.0,9,43.54526
7.0,10,43.557233
7.0,10,43.570261
5.0,11,43.58326
8.0,14,43.600259
4.0,8,43.60926
3.0,9,43.62026
10.0,28,43.653062
11.0,26,43.683065
9.0,16,43.702063
7.0,10,43.714064
3.0,9,43.725068
3.0,10,43.737064
3.0,15,43.755066
9.0,16,43.774063
9.0,23,43.801062
7.0,12,43.816063
3.0,10,43.828063
4.0,11,43.841064
7.0,14,43.858063
2.0,3,43.862063
10.0,26,43.89306
8.0,10,43.905059
10.0,14,43.925031
2.0,11,43.942032
5.0,9,43.954033
7.0,14,43.974037
2.0,11,43.989032
10.0,18,44.01203
9.0,14,44.029036
10.0,31,44.067036
11.0,63,44.142033
10.0,19,44.165033
3.0,7,44.174033
9.0,11,44.188033
7.0,10,44.200032
11.0,43,44.252033
10.0,30,44.287033
10.0,17,44.308033
2.0,7,44.317033
4.0,15,44.336033
8.0,10,44.348032
7.0,10,44.360033
7.0,18,44.382033
10.0,24,44.411032
9.0,18,44.433036
11.0,17,44.454036
8.0,14,44.471035
2.0,7,44.480035
10.0,24,44.510036
4.0,7,44.519036
4.0,9,44.530036
8.0,10,44.543036
11.0,76,44.633036
11.0,22,44.660036
4.0,19,44.682823
7.0,20,44.707823
8.0,10,44.719823
9.0,15,44.738823
2.0,7,44.747825
2.0,3,44.751823
3.0,11,44.765823
10.0,25,45.993572
7.0,19,46.022572
3.0,15,46.04922
4.0,9,46.065217
10.0,116,46.218223
7.0,10,46.231223
8.0,14,46.248223
11.0,17,46.269225
7.0,18,46.296224
5.0,11,46.312225
4.0,11,46.329225
2.0,11,46.345225
11.0,18,46.370935
7.0,14,46.388936
3.0,15,46.407934
7.0,14,46.424935
10.0,15,46.443934
9.0,26,46.474934
7.0,10,46.486934
10.0,15,46.505967
9.0,15,46.526965
9.0,12,46.541933
7.0,10,46.553967
3.0,8,46.564965
4.0,7,46.573961
8.0,14,46.590965
8.0,14,46.60897
3.0,7,46.616968
7.0,14,46.633968
7.0,14,46.650965
8.0,14,46.667936
3.0,13,46.683965
7.0,10,46.695963
3.0,4,46.701935
8.0,14,46.718966
7.0,10,46.730965
8.0,14,46.748933
8.0,30,46.784965
9.0,14,46.800968
12.0,56,46.866966
10.0,14,46.883965
7.0,10,46.895965
11.0,44,46.947526
7.0,10,46.959529
3.0,7,46.968501
10.0,124,47.114499
7.0,10,47.126499
7.0,10,47.139498
7.0,10,47.151498
8.0,34,47.192499
3.0,6,47.199499
8.0,14,47.216502
7.0,14,47.234502
8.0,15,47.253502
3.0,8,47.263502
7.0,10,47.275502
3.0,15,47.294502
7.0,14,47.311502
13.0,49,47.369503
8.0,26,47.401498
11.0,49,47.465499
8.0,18,47.487498
4.0,7,47.496498
2.0,15,47.514533
7.0,14,47.531525
2.0,7,47.539525
7.0,10,47.552498
4.0,10,47.564497
3.0,13,47.580527
2.0,7,47.588529
3.0,5,47.59553
10.0,37,47.63853
9.0,10,47.650529
2.0,7,47.658533
3.0,7,47.667531
2.0,3,47.671529
5.0,19,47.694531
9.0,26,47.724527
8.0,12,47.738883
8.0,10,47.750913
2.0,23,47.788882
11.0,15,47.808913
7.0,14,47.824912
10.0,17,47.845915
3.0,10,47.857914
2.0,7,47.865913
9.0,13,47.881913
12.0,88,47.982916
3.0,7,47.991913
7.0,18,48.012913
9.0,14,48.029913
10.0,13,48.045913
7.0,10,48.058917
2.0,15,48.076914
2.0,7,48.086908
4.0,5,48.092911
11.0,72,48.175908
7.0,10,48.188916
10.0,60,48.257915
2.0,7,48.265913
4.0,10,48.278913
4.0,7,48.286917
8.0,10,48.299913
7.0,10,48.311913
9.0,10,48.32391
8.0,10,48.335913
12.0,82,48.431883
8.0,14,48.448883
9.0,14,48.465883
9.0,17,48.486882
8.0,14,48.504883
8.0,13,49.680685
8.0,10,49.697686
7.0,10,49.711685
4.0,6,49.720686
3.0,5,49.728687
2.0,3,49.733686
2.0,7,49.745687
2.0,11,49.764687
9.0,50,49.835493
7.0,10,49.851493
10.0,16,49.87149
8.0,10,49.883491
2.0,7,49.89249
2.0,7,49.901491
2.0,15,49.918518
10.0,35,49.959522
3.0,5,49.966522
2.0,7,49.974523
3.0,4,49.980522
2.0,15,49.998495
10.0,16,50.01752
3.0,5,50.023523
10.0,16,50.042526
9.0,18,50.064523
7.0,10,50.076522
8.0,14,50.093522
8.0,14,50.110493
3.0,5,50.116522
2.0,7,50.125522
8.0,14,50.142522
3.0,7,50.151523
10.0,58,50.219495
2.0,7,50.228495
3.0,7,50.237495
7.0,10,50.249495
2.0,3,50.254495
9.0,20,50.278495
3.0,7,50.287495
10.0,65,50.364495
4.0,20,50.389495
7.0,10,50.401495
7.0,10,50.414495
2.0,7,50.423492
10.0,20,50.447492
4.0,19,50.470314
8.0,10,50.482315
8.0,14,50.499285
4.0,5,50.506311
10.0,96,50.616315
11.0,83,50.714283
7.0,10,50.727282
8.0,22,50.75232
7.0,18,50.773317
8.0,10,50.786313
2.0,7,50.795313
11.0,55,50.85831
7.0,10,50.870314
8.0,15,50.888313
2.0,7,50.897313
11.0,20,50.920282
4.0,7,50.929319
10.0,34,50.969313
9.0,10,50.981308
12.0,53,51.042314
7.0,10,51.054313
7.0,10,51.067313
9.0,13,51.083314
3.0,9,51.094313
3.0,7,51.102314
8.0,23,51.130314
4.0,8,51.139283
10.0,24,51.168314
8.0,10,51.180314
7.0,10,51.192282
8.0,14,51.209308
3.0,6,51.217313
8.0,10,51.229313
9.0,14,51.246314
7.0,14,51.263313
10.0,12,51.277313
11.0,82,51.371319
8.0,10,51.383313
9.0,12,51.398312
3.0,19,51.421286
8.0,14,51.438283
10.0,19,51.461283
2.0,7,51.470283
10.0,19,51.493282
3.0,8,51.503287
2.0,5,51.510286
4.0,9,51.521286
2.0,7,51.530286
4.0,9,51.542286
9.0,14,51.559286
9.0,11,51.572286
7.0,14,51.590286
7.0,10,51.602286
7.0,23,51.630286
3.0,5,51.637286
10.0,64,51.711309
9.0,13,51.726308
4.0,6,51.734313
8.0,10,51.747286
3.0,31,51.784286
8.0,22,51.811285
10.0,44,51.864052
3.0,5,51.870052
10.0,16,51.890052
8.0,14,51.908053
2.0,7,51.917052
2.0,7,51.926084
4.0,5,51.932082
10.0,18,51.954056
4.0,13,51.970055
8.0,15,51.988052
5.0,17,52.009052
11.0,20,52.033052
2.0,7,52.042052
4.0,8,52.052052
10.0,31,52.090052
8.0,10,52.102052
7.0,10,52.115055
7.0,10,52.128083
2.0,11,52.142054
7.0,10,52.154055
5.0,15,53.403349
4.0,6,53.41235
10.0,32,53.45935
3.0,4,53.46535
8.0,14,53.482351
8.0,14,53.503351
4.0,6,53.514351
7.0,10,53.52735
10.0,61,53.612351
7.0,10,53.624351
3.0,15,53.643351
9.0,14,53.660351
3.0,8,53.671353
3.0,5,53.677351
3.0,5,53.684366
2.0,12,53.699354
8.0,14,53.717354
7.0,10,53.729354
10.0,33,53.769355
10.0,64,53.845354
8.0,22,53.872355
4.0,15,53.890351
3.0,10,53.903352
11.0,20,53.92735
9.0,26,53.958377
3.0,5,53.965351
8.0,10,53.977351
9.0,11,53.991382
9.0,14,54.008382
10.0,73,54.092919
10.0,13,54.108956
3.0,19,54.132926
11.0,165,54.340955
4.0,18,54.36195
2.0,11,54.374956
3.0,5,54.381956
7.0,18,54.402955
8.0,23,54.429956
3.0,5,54.436955
2.0,11,54.449962
12.0,189,54.665719
8.0,10,54.677718
8.0,14,54.69473
11.0,44,54.745719
11.0,61,54.816714
9.0,18,54.838691
5.0,12,54.85334
10.0,48,54.909333
7.0,10,54.921333
9.0,13,54.937335
7.0,10,54.949334
11.0,45,55.003303
3.0,8,55.013304
10.0,13,55.029334
10.0,19,55.052333
3.0,6,55.059334
10.0,15,55.077333
7.0,10,55.090303
4.0,7,55.099302
11.0,87,55.200303
8.0,14,55.217303
2.0,3,55.222303
9.0,14,55.239303
2.0,15,55.257303
8.0,26,55.288303
8.0,10,55.300303
11.0,70,55.383303
9.0,17,55.403306
8.0,25,55.433306
8.0,10,55.446306
9.0,15,55.465307
3.0,6,55.473306
5.0,12,55.488307
3.0,5,55.494307
3.0,15,55.512307
4.0,11,55.526306
5.0,19,55.549306
12.0,154,55.731085
7.0,10,55.743057
10.0,24,55.773054
2.0,16,55.792056
8.0,10,55.805053
3.0,11,55.818054
3.0,4,55.824054
8.0,10,55.836054
3.0,4,55.842054
9.0,11,55.856054
7.0,10,55.868054
11.0,38,57.132326
12.0,181,57.400037
8.0,14,57.418032
3.0,4,57.424032
7.0,10,57.436032
11.0,89,57.541064
9.0,13,57.557062
10.0,42,57.605065
7.0,10,57.618064
9.0,14,57.635068
11.0,165,57.823064
7.0,10,57.835065
3.0,5,57.842064
7.0,10,57.854064
9.0,15,57.87206
7.0,18,57.893061
7.0,10,57.905066
11.0,153,58.080036
7.0,10,58.092061
7.0,10,58.104065
11.0,62,58.176034
7.0,10,58.189064
3.0,5,58.195064
7.0,10,58.207065
10.0,73,58.291064
10.0,13,58.306064
8.0,11,58.320033
2.0,7,58.328059
10.0,40,58.375063
7.0,10,58.387064
10.0,52,58.447063
10.0,26,58.477064
9.0,12,58.491064
10.0,30,58.526067
8.0,14,58.543064
11.0,137,58.699443
2.0,7,58.707442
10.0,100,58.830415
4.0,13,58.846416
7.0,18,58.868416
4.0,8,58.878416
2.0,7,58.888419
11.0,64,58.968445
9.0,14,58.985413
9.0,13,59.001413
4.0,12,59.015443
11.0,31,59.053414
10.0,18,59.075414
8.0,10,59.088414
7.0,10,59.101411
10.0,51,59.163414
10.0,92,59.295413
10.0,19,59.323414
7.0,14,59.341413
10.0,47,59.396444
9.0,13,59.411441
11.0,99,59.529417
8.0,26,59.561417
10.0,62,60.890524
7.0,10,60.905525
9.0,13,60.923525
9.0,11,60.939528
10.0,88,61.089021
7.0,10,61.104021
8.0,10,61.119017
9.0,12,61.135021
3.0,7,61.145017
12.0,105,61.270015
13.0,89,61.372797
9.0,10,61.385797
9.0,13,61.400767
11.0,59,61.468765
9.0,16,61.488798
9.0,11,61.501796
7.0,10,61.513799
9.0,10,61.525795
4.0,6,61.533795
7.0,10,61.545797
3.0,6,61.553795
2.0,7,61.562796
13.0,33,61.601795
10.0,14,61.617795
10.0,133,61.770767
9.0,11,61.783792
10.0,33,61.821795
11.0,86,61.921795
7.0,10,61.934793
7.0,10,61.946795
10.0,27,61.978268
3.0,7,61.987267
11.0,21,62.011265
3.0,4,62.017267
11.0,41,62.066237
9.0,10,62.078238
9.0,10,62.091237
3.0,8,62.101238
10.0,50,62.161237
10.0,28,62.194237
11.0,131,62.348238
2.0,12,62.363237
10.0,29,62.398237
3.0,6,62.406238
13.0,61,62.478237
11.0,45,62.531596
10.0,95,62.652628
3.0,5,62.658623
10.0,33,62.696623
10.0,24,62.724595
8.0,14,62.743367
10.0,36,62.786368
10.0,128,62.938369
9.0,11,62.952368
9.0,11,62.966368
3.0,9,62.977366
7.0,10,62.989368
4.0,10,63.002343
10.0,110,63.12837
10.0,13,63.144339
9.0,11,63.157369
2.0,3,63.162368
9.0,23,63.189373
10.0,79,63.281341
2.0,7,63.291341
11.0,28,63.325341
3.0,7,63.333341
10.0,16,63.353341
3.0,5,63.360341
11.0,91,64.726569
11.0,96,64.849494
2.0,7,64.863501
3.0,7,64.8745
13.0,173,65.095504
12.0,97,65.208535
3.0,5,65.21453
3.0,5,65.220531
10.0,32,65.258531
9.0,13,65.273532
11.0,19,65.296533
10.0,52,65.356529
13.0,61,65.426537
10.0,53,65.488314
10.0,22,65.51431
3.0,5,65.520313
2.0,7,65.529314
12.0,56,65.594319
7.0,10,65.606313
10.0,13,65.622287
10.0,96,65.735314
11.0,25,65.765314
12.0,28,65.798319
7.0,14,65.815313
9.0,14,65.831314
10.0,60,65.901283
11.0,21,65.927286
3.0,15,65.945286
10.0,136,66.106313
10.0,37,66.148314
11.0,60,66.218313
9.0,10,66.230318
11.0,73,66.314283
2.0,7,66.323283
11.0,105,66.447286
7.0,10,66.459286
10.0,12,66.474286
10.0,12,66.489286
9.0,10,66.502286
11.0,132,66.657286
10.0,14,66.675287
7.0,10,66.687286
13.0,57,66.755702
10.0,47,66.811703
11.0,254,68.354867
10.0,20,68.393867
11.0,71,68.525866
3.0,5,68.535868
9.0,10,68.548865
11.0,51,68.611864
10.0,14,68.628864
7.0,10,68.640896
7.0,10,68.652896
11.0,85,68.754897
10.0,119,68.894892
7.0,10,68.906896
9.0,10,68.918896
8.0,10,68.9309
10.0,16,68.9509
8.0,10,68.962899
7.0,10,68.975866
10.0,188,69.195869
10.0,17,69.220895
9.0,10,69.233869
9.0,11,69.246906
9.0,10,69.258896
8.0,19,69.281896
11.0,129,69.430265
10.0,13,69.449231
10.0,84,69.55826
9.0,18,69.580263
10.0,127,69.730236
11.0,112,69.863263
3.0,7,69.872262
10.0,34,69.913236
3.0,4,69.919233
7.0,10,69.932233
10.0,12,69.947233
9.0,10,69.959233
2.0,7,69.968233
11.0,65,70.045236
3.0,4,70.050236
3.0,5,70.058233
3.0,4,70.063233
10.0,68,70.143263
10.0,73,70.234263
7.0,10,70.24626
7.0,10,70.258263
10.0,12,70.273263
7.0,10,70.285263
13.0,14,70.301263
9.0,11,70.315263
7.0,10,70.327265
10.0,87,70.425258
3.0,7,70.434262
11.0,23,70.461263
3.0,7,70.470265
7.0,10,70.482233
7.0,10,70.494263
11.0,38,70.538272
9.0,12,70.553263
10.0,34,70.592263
7.0,10,70.605263
11.0,42,70.653234
10.0,42,70.701263
10.0,12,70.716263
10.0,55,70.779263
9.0,10,70.791263
7.0,10,70.804263
10.0,13,70.819258
4.0,5,70.825263
11.0,18,70.847264
3.0,4,70.852265
3.0,5,70.858263
3.0,11,72.078884
10.0,97,72.205883
12.0,27,72.239879
3.0,20,72.263881
11.0,44,72.315594
9.0,14,72.332594
3.0,5,72.338594
4.0,19,72.361594
11.0,89,72.464619
7.0,10,72.476622
11.0,60,72.545624
11.0,56,72.609625
8.0,10,72.621624
11.0,104,72.741597
10.0,14,72.758597
10.0,360,73.182117
3.0,8,73.191117
11.0,80,73.285145
8.0,10,73.297142
11.0,18,73.318144
10.0,42,73.36714
11.0,46,73.420147
7.0,10,73.432149
10.0,12,73.447139
10.0,36,73.488145
3.0,36,73.530145
11.0,55,73.593117
10.0,93,73.698536
8.0,10,73.710537
11.0,148,73.881539
10.0,28,73.913507
7.0,10,73.926537
8.0,10,73.938537
10.0,25,73.967536
8.0,10,73.979537
10.0,11,73.992542
12.0,19,74.015536
10.0,13,74.030537
10.0,14,74.047337
7.0,10,74.059339
10.0,162,74.243308
10.0,13,74.259337
7.0,134,74.41531
10.0,137,75.736091
9.0,10,75.749092
7.0,10,75.764096
11.0,500,76.349125
10.0,109,76.47496
4.0,8,76.484965
7.0,10,76.496965
11.0,103,76.615964
11.0,64,76.688968
4.0,16,76.707964
10.0,29,76.741962
9.0,12,76.756968
12.0,37,76.798967
2.0,3,76.802966
7.0,10,76.814965
7.0,10,76.826965
10.0,172,77.025538
12.0,25,77.055536
11.0,36,77.098539
7.0,10,77.110539
13.0,241,77.387512
3.0,4,77.393511
10.0,29,77.427371
11.0,416,77.899176
10.0,13,77.915176
11.0,229,79.365907
9.0,12,79.380242
7.0,10,79.393252
12.0,138,79.562251
10.0,11,79.578251
8.0,10,79.591253
13.0,145,79.761282
7.0,10,79.773277
9.0,12,79.787277
11.0,27,79.819255
7.0,10,79.832255
7.0,10,79.844252
11.0,13,79.860252
10.0,11,79.875254
11.0,124,80.020255
11.0,284,80.351252
10.0,12,80.366252
9.0,12,80.381252
7.0,10,80.393252
7.0,10,80.405285
11.0,188,80.620061
10.0,53,80.681091
11.0,41,80.728091
10.0,15,80.74609
10.0,310,81.097091
11.0,40,81.144091
11.0,68,81.221093
2.0,7,81.23009
10.0,145,81.394091
9.0,10,81.406091
10.0,88,81.504064
11.0,55,81.567086
11.0,70,82.812405
11.0,500,83.399267
10.0,65,83.473269
10.0,356,83.873094
10.0,209,84.114089
9.0,10,84.126066
7.0,10,84.139096
10.0,147,84.308095
3.0,5,84.314064
11.0,52,84.374091
12.0,497,84.941959
9.0,11,84.955932
11.0,93,85.063533
11.0,500,86.905063
2.0,7,86.914062
3.0,4,86.921085
10.0,14,86.94409
11.0,176,87.144091
9.0,10,87.156063
5.0,11,87.169085
10.0,268,87.471864
7.0,14,87.487863
7.0,10,87.499867
11.0,237,87.770866
10.0,57,87.837863
12.0,125,87.979867
10.0,12,87.994861
7.0,10,88.006839
11.0,18,88.028861
3.0,4,88.034866
7.0,10,88.046838
3.0,5,88.052862
11.0,94,88.160836
10.0,14,88.177868
7.0,10,88.190866
9.0,11,88.203866
3.0,6,88.210866
9.0,10,88.223871
8.0,39,88.269837
11.0,438,89.918914
10.0,332,90.319669
10.0,12,90.333668
13.0,361,90.739165
3.0,4,90.745163
7.0,10,90.757165
10.0,14,90.773171
9.0,20,90.797167
11.0,195,91.016165
10.0,120,91.151165
9.0,10,91.163169
10.0,94,91.269167
2.0,7,91.279179
9.0,14,91.297164
12.0,49,91.353135
9.0,11,91.366875
10.0,384,91.8089
11.0,58,91.875906
10.0,45,91.926876
8.0,10,91.938905
9.0,11,91.951905
9.0,10,91.964905
